,,SilverKAG,$25.52,
,,Space TokenSPACE,$0.01,
,,ReserveRSRV,$0.31,
,,VinDax CoinVD,$0.01,
,,Side.xyzSIDE,$0.00,
,,Mars ProtocolMARS,$0.09,
,,ReactorFusionRF,$0.01,
,,Street Runner NFTSRG,$0.00,
,,saxumdaoSXM,$0.00,
,,POWPOW,$0.04,
,,Synapse NetworkSNP,$0.01,
,,I LOVE SNOOPYLOVESNOOPY,$0.00,
,,GainsGAINS,$0.11,
,,Lambda MarketsLMDA,$0.03,
,,ArtizenATNT,$0.00,
,,MindsMINDS,$0.04,
,,SundaeSwapSUNDAE,$0.01,
,,Vector FinanceVTX,$0.07,
,,GoldMinerGM,$0.00,
,,CharactbitCHB,$0.00,
,,EspentoSPENT,$1.15,
,,CrossWalletCWT,$0.01,
,,Monopoly Millionaire ControlMMC,$0.03,
,,Chad CoinCHAD,$0.00,
,,Croatian FF Fan TokenVATRENI,$0.28,
,,STIMASTIMA,$1.00,
,,bloXmove TokenBLXM,$0.05,
,,Beethoven XBEETS,$0.02,
,,Husky AvaxHUSKY,$0.00,
,,Yield YakYAK,$593.74,
,,YAM V1YAM,$0.09,
,,Crypto RangersCR,$0.00,
,,XcelDefiXLD,$0.00,
,,GoldKAU,$67.55,
,,DegisDEG,$0.01,
,,SavannaSVN,$0.00,
,,UnitedUTED,$0.00,
,,Bodrumspor Fan TokenBDRM,$0.01,
,,Universe.XYZXYZ,$0.00,
,4401,PLTPLT,$0.05072,3.58%,0.63%,0.48%,"$26.42M$26,421,964","$11,780232,230 PLT","520,901,875 PLT",
,4402,CrocBotCROC,$0.001362,0.34%,4.09%,7.71%,"$1.36M$1,362,381","$11,7768,643,872 CROC","1,000,000,000 CROC",
,4403,Elyssa AR$ELY,$0.1452,0.34%,5.18%,103.90%,"$1.45M$1,452,215","$11,74080,843 $ELY","10,000,000 $ELY",
,4404,Tribalisland game TokenTIC,$0.0001101,0.63%,0.11%,26.05%,"$66,055.64$66,056","$11,739106,632,513 TIC","600,000,000 TIC",
,4405,SekuritanceSKRT,$0.000629,0.01%,4.92%,19.27%,--,"$11,67018,552,240 SKRT",0 SKRT,
,4406,HZM CoinHZM,$0.0008097,5.49%,10.18%,8.37%,"$2.55M$2,549,920","$11,68214,428,203 HZM","3,149,240,317 HZM",
,4407,Bitcoin ETFETF,$0.0002349,1.73%,36.60%,42.71%,"$234,883.11$234,883","$11,68149,729,621 ETF","1,000,000,000 ETF",
,4408,SatoshiSwapSWAP,$0.000007655,0.20%,14.33%,2.55%,"$633,229.89$633,230","$11,6701,524,528,298 SWAP","82,720,000,000 SWAP",
,4409,DekBoxDEK,$0.004029,0.21%,0.02%,21.33%,--,"$11,6452,890,225 DEK",0 DEK,
,4410,SolanaSailSAIL,$0.01057,3.61%,26.70%,34.84%,"$222,049.94$222,050","$11,6311,100,022 SAIL","21,000,000 SAIL",
,,Tidex TokenTDX,$0.02,
,,RockROCK,$0.00,
,,Wonderful MemoriesWMEMO,$3766.91,
,,OneDexONE,$0.08,
,,KalyChainKLC,$0.02,
,,Blockchain Valley VirtualBVV,$0.01,
,,Wombex FinanceWMX,$0.01,
,,ScarQuestSCAR,$0.00,
,,TiUSDTIUSD,$1.00,
,,SuperCells TokenSCT,$0.11,
,,MetaWarsWARS,$0.00,
,,Feisty Doge NFTNFD,$0.00,
,,SebaSEBA,$0.00,
,,QawallaQWLA,$0.21,
,,XAIXAI,$0.00,
,,MuesliSwap MILKMILK,$3.82,
,,MicrotuberMCT,$0.00,
,,Maximus DECIDECI,$0.01,
,,BigShortBetsBIGSB,$0.89,
,,Mummy FinanceMMY,$0.66,
,,Electric CashELCASH,$0.59,
,,SubDAOGOV,$0.00,
,,XUV CoinXUV,$541.85,
,,Derp CoinDERP,$0.00,
,,3 Kingdoms Multiverse3KM,$0.00,
,,OokeengaOKG,$0.00,
,,Egg N PartnersEGGT,$0.66,
,,MXGP Fan TokenMXGP,$0.00,
,,Cronos IDCROID,$0.09,
,,JetTon GameJETTON,$0.97,
,,FrogeFROGE,$0.00,
,,LEMONCHAINLEMC,$0.00,
,,ELTCOINELTCOIN,$0.00,
,,Cake MonsterMONSTA,$0.00,
,,ShitcoinSHIT,$0.00,
,,Chatter ShieldSHIELD,$1.31,
,,Tomb SharesTSHARE,$36.23,
,,Sunflower LandSFL,$0.05,
,,Apricot FinanceAPT,$0.00,
,,PUG AIPUGAI,$0.00,
,,EverexEVX,$0.00,
,,AuxiliumAUX,$0.00,
,,BITS FACTORBFTC,$0.01,
,,BTC ProxyBTCPX,$40775.45,
,,Equilibria FinanceEQB,$0.13,
,,BABYTRUMPBABYTRUMP,$0.00,
,,Apollo Crypto DAOAPOLLO,$0.00,
,,JaypeggersJAY,$4.60,
,,Karşıyaka Taraftar Fan TokenKSK,$0.02,
,,Extra FinanceEXTRA,$0.02,
,,DeepcaveCAVE,$0.01,
,,QUINTQUINT,$0.11,
,,Donald TrumpTRUMP2024,$0.00,
,,BlackCoinBLK,$0.02,
,,XFaiXFIT,$0.04,
,,AICoinAI,$0.00,
,,Matrak Fan TokenMTRK,$0.00,
,,chikn feedFEED,$0.00,
,,CakebotCAKEBOT,$0.96,
,,Snail TrailSLIME,$0.00,
,,NexumNEXM,$0.05,
,,SalmonSwapSAL,$1.16,
,,Solpad FinanceSOLPAD,$0.00,
,,WingSwapWIS,$0.00,
,,Umami FinanceUMAMI,$4.13,
,,VNDCVNDC,$0.00,
,,SnetworkSNET,$0.00,
,,Germany Rabbit TokenGERMANY,$0.00,
,,DOGECUBEDOGECUBE,$0.00,
,,LEVELGLEVELG,$0.00,
,,NMKRNMKR,$0.00,
,,Local TradersLCT,$0.00,
,,The RechargeRCG,$0.03,
,,Santa Floki v2.0HOHOHO V2.0,$0.00,
,,Pulse InuPINU,$0.00,
,,Emerging Assets GroupEAG,$0.08,
,,Wrapped CoreWCORE,$0.52,
,,Ryoshis VisionRYOSHI,$0.00,
,,Wrapped SX NetworkWSX,$0.16,
,,NiiFiNIIFI,$0.00,
,,LifinityLFNTY,$0.38,
,,PolkaswapPSWAP,$0.00,
,,PL^GnetPLUG,$0.00,
,,BTC 2x Flexible Leverage IndexBTC2X-FLI,$13.34,
,,Big EyesBIG,$0.00,
,,Merchant TokenMTO,$0.07,
,,Nemesis PRONMSP,$2.58,
,,Yeti FinanceYETI,$0.00,
,,Kabosu InuKABOSU,$0.00,
,,CoinMarketPrimeCMP,$0.00,
,4501,StarSharks (SSS)SSS,$0.06161,0.03%,0.69%,3.76%,"$80,869.87$80,870","$9,391152,435 SSS","1,312,693 SSS",
,4502,Jones GLPJGLP,$1.52,0.00%,2.12%,8.48%,--,"$9,3826,174 JGLP",--,
,4503,Half Shiba InuSHIB0.5,$0.3328,0.44%,66.02%,52.73%,--,"$9,36628,146 SHIB0.5",0 SHIB0.5,
,4504,OGSMINEMOGSM,$0.0...02643,0.21%,10.41%,52.93%,"$264,272.71$264,273","$9,3633,542,898,023,542 OGSM","100,000,000,000,000 OGSM",
,4505,NexDAX ChainNT,$0.00256,1.35%,5.33%,40.50%,"$3.2M$3,199,389","$9,3393,648,853 NT","1,250,000,000 NT",
,4506,RevenantGAMEFI,$0.3148,0.56%,8.58%,32.26%,"$944,480.08$944,480","$9,28129,480 GAMEFI","3,000,000 GAMEFI",
,4507,BambiBAM,$0.0...03456,0.34%,15.84%,40.25%,"$328,361.47$328,361","$9,272bam 2,682,470,696,331","95,000,000,000,000 BAM",
,4508,KamaleontKLT,$0.001213,0.00%,0.00%,4.09%,"$8.74M$8,741,218","$9,2677,638,167 KLT","7,204,625,453 KLT",
,4509,ZENEXZNX,$0.1591,0.20%,2.98%,3.38%,--,"$9,24358,081 ZNX",0 ZNX,
,4510,OmniFlix NetworkFLIX,$0.08664,2.26%,3.99%,9.80%,--,"$9,205106,254 FLIX",--,
,,PearlPEARL,$0.05,
,,Global Trading XenocurrencyGTX,$0.00,
,,Seedify NFT SpaceSNFTS,$0.00,
,,DedeDEDE,$0.00,
,,ELON DOGEELONDOGE,$0.00,
,,Supernova ShardsLFC,$0.09,
,,AlgomintGOBTC,$39641.28,
,,World of DefishWOD,$0.00,
,,QrolliQR,$0.00,
,,MetacoinMTC,$0.00,
,,Sense4FITSFIT,$0.00,
,,Green Blue CoinGBC,$0.30,
,,CentaurifyCENT,$0.00,
,,Pepe 3.0PEPE3.0,$0.00,
,,TombTOMB,$0.01,
,,Pax UnitasPAXU,$0.00,
,,NominexNMX,$0.02,
,,LoungeMLZM,$0.04,
,,NitroEXNTX,$0.00,
,,Don't Buy InuDBI,$0.00,
,,UniDexUNIDX,$3.27,
,,DefiDollarDUSD,$0.60,
,,Moonlight TokenMOONLIGHT,$0.00,
,,HedronHDRN,$0.00,
,,QuiddQUIDD,$0.01,
,,AiMallsAIT,$3.79,
,,Dex on CryptoDOCSWAP,$0.13,
,,Hola Token$HOLA,$0.00,
,,GoHelpFundHELP,$0.00,
,,eZKaliburSWORD,$0.08,
,,fBombBOMB,$0.00,
,,PeerMeSUPER,$0.03,
,,NeoCortexAInCORAI,$0.00,
,,Guarded EtherGETH,$2104.32,
,,FUNCHFUNCH,$2.87,
,,RevomonREVO,$0.03,
,,VelocoreVC,$0.02,
,,WDOTWDOT,$5.63,
,,Pi INUPINU,$0.00,
,,OBRok TokenOBROK,$0.00,
,,OmniseaOSEA,$0.01,
,,OathOATH,$0.04,
,,Baby Doge 2.0BABYDOGE2.0,$0.00,
,,MomentumMASS,$0.68,
,,Good Person CoinGPCX,$0.00,
,,ZMINEZMN,$0.01,
,,Mimo Governance TokenMIMO,$0.01,
,,PerprojectPER,$0.03,
,,New Year TokenNYT,$0.00,
,,ELON MARSELONMARS,$0.00,
,,eBlockStockEBSO,$0.01,
,,MOEMOE,$0.00,
,,BlockBlendBBL,$0.01,
,,Precipitate.AIRAIN,$0.00,
,,Adana Demirspor TokenDEMIR,$1.24,
,,Ankaragücü Fan TokenANKA,$0.00,
,,Abel financeABEL,$0.07,
,,SavvySVY,$0.29,
,,IMOIMO,$0.19,
,,GinoaGINOA,$0.04,
,,YieldFarming IndexYFX,$0.97,
,,Smart Link SolutionSLS,$0.52,
,,Animal Farm DogsAFD,$2.31,
,,Neuroni AINEURONI,$0.34,
,,EverMoonEVERMOON,$0.00,
,,stake.linkSDL,$0.48,
,,Bamboo CoinBMBO,$0.00,
,,PremiaPREMIA,$0.51,
,,Expert InfraEIM,$0.05,
,,Vesta FinanceVSTA,$0.51,
,,NIXNIX,$0.01,
,,HOLD VIPHOLD,$0.00,
,,KStarCoinKSC,$0.00,
,,XRUNXRUN,$0.39,
,,Sphere FinanceSPHERE,$0.00,
,,MultiverseMVS,$0.00,
,,Litecoin TRC20LTCT,$72.27,
,,HALO networkHO,$0.06,
,,WASSIEWASSIE,$0.00,
,,DeFi Kingdoms JADEJADE,$0.01,
,,DragonKingDRAGONKING,$0.00,
,,PkoinPKOIN,$0.39,
,,MetatokenMTK,$0.00,
,,LoopSwapLSWAP,$0.00,
,,MoxyWMOXY,$0.01,
,,Cairo FinanceCAF,$0.00,
,,Liquid ProtocolLP,$1.37,
,,Ape In RecordsAIR,$0.00,
,,NucleonNUT,$11.69,
,,Acria.AIACRIA,$0.03,
,4601,EventChainEVC,$0.0009766,25.91%,1.79%,6.02%,"$30,520.01$30,520","$6,8767,040,285 EVC","31,250,497 EVC",
,4602,IMOVIMT,$0.003917,1.45%,7.22%,1.80%,"$156,680.75$156,681","$6,8501,748,699 IMT","40,000,000 IMT",
,4603,Sheesha Finance PolygonMSHEESHA,$0.002162,0.01%,2.51%,27.96%,"$790,669.76$790,670","$6,8413,163,690 MSHEESHA","365,635,599 MSHEESHA",
,4604,MoetaMOETA,$0.227,0.21%,35.48%,53.74%,"$219,444.64$219,445","$6,77429,838 MOETA","966,626 MOETA",
,4605,NOOT$NOOT,$0.0...08121,1.68%,7.21%,18.28%,"$288,128.95$288,129","$6,7708,336,665,585,184 $NOOT","354,797,913,521,124 $NOOT",
,4606,ViteX CoinVX,$0.0261,0.05%,4.64%,3.57%,--,"$6,757258,881 VX",--,
,4607,ReddCoinRDD,$0.00003487,0.10%,16.89%,4.62%,"$1.06M$1,060,083","$6,716192,590,363 RDD","30,399,022,287 RDD",
,4608,ETF EthereumETF-ETH,$0.001732,0.34%,0.39%,57.05%,"$168,037.04$168,037","$6,7113,873,880 ETF-ETH","97,000,000 ETF-ETH",
,4609,Pepe Original VersionPOV,$0.0...03955,0.28%,7.31%,2.09%,"$166,385.88$166,386","$6,67716,882,143,244,285 POV","420,690,000,000,000 POV",
,4610,YURIYURI,$0.0...03921,2.39%,8.40%,5.55%,"$1,960.41$1,960","$6,67717,029,548,122,679 YURI","5,000,000,000,000 YURI",
,,HappyLandHPL,$0.00,
,,HavocHAVOC,$0.00,
,,CorgiCoinCORGI,$0.00,
,,Chives CoinXCC,$0.00,
,,Copiosa CoinCOP,$0.00,
,,BlocXBLX,$0.00,
,,bitcastleCASTLE,$0.00,
,,AddMeFastAMF,$0.01,
,,META ARENAMETA,$0.01,
,,X.COMXCOM,$0.00,
,,PumbaaPUMBAA,$0.00,
,,Battle For GiostoneBFG,$0.06,
,,Curve InuCRVY,$0.00,
,,ZakumiFiZAFI,$0.01,
,,Arowana TokenARW,$0.00,
,,Ankr Staked MATICankrMATIC,$0.94,
,,ASAN VERSEASAN,$0.00,
,,Effort EconomyEFFORT,$0.01,
,,TTcoinTC,$0.00,
,,YuzuSwapYUZU,$0.00,
,,The Ordinals CouncilCNCL,$117.71,
,,Froyo GamesFROYO,$0.00,
,,BoboBOBO,$0.00,
,,MarswapMSWAP,$0.00,
,,Miracle PlayMPT,$0.03,
,,Hex Orange AddressHOA,$0.01,
,,Hosky TokenHOSKY,$0.00,
,,GeniusGENI,$0.00,
,,Poison FinancePOI$ON,$0.17,
,,Aussie DigitalAUD,$0.01,
,,Verge (ETH)XVG,$0.00,
,,Escrowed Illuvium 2SILV2,$75.12,
,,Orbit Bridge Klaytn HandyOHANDY,$0.00,
,,GigaSwapGIGA,$0.00,
,,Hive DollarHBD,$0.87,
,,Catgirl OptimusOPTIG,$0.00,
,,HeptonHTE,$0.00,
,,The Big Five TokenBFT,$0.00,
,,SecretSIE,$0.00,
,,Krypton DAOKRD,$1.12,
,,Pika ProtocolPIKA,$0.36,
,,Floor Cheese BurgerFLRBRG,$0.00,
,,GEODNETGEOD,$0.08,
,,Light DeFiLIGHT,$0.00,
,,MegatechMGT,$0.00,
,,EvanyEVY,$0.01,
,,GGDAppGGTK,$0.05,
,,DexioprotocolDEXIO,$0.02,
,,Defi TigerDTG,$0.00,
,,BitCannaBCNA,$0.01,
,,GhastGHA,$4.71,
,,NEWMNEWM,$0.01,
,,FC Sion Fan TokenSION,$0.00,
,,SwappiPPI,$0.01,
,,NucleonXCFX,$0.18,
,,Denizlispor Fan TokenDNZ,$0.00,
,,SteakdSDX,$0.00,
,,VigorusVIS,$0.00,
,,MAGIC SHOESMCT,$0.01,
,,CrypteriumcoinCCOIN,$0.00,
,,STARSHIPSTARSHIP,$0.00,
,,SpotSPOT,$1.14,
,,LeancoinLEAN,$0.00,
,,Cosmic Universe MagicMAGIC,$0.02,
,,NetonNTO,$0.00,
,,ArtDrawARTDRAW,$0.00,
,,Camly CoinCAMLY,$0.00,
,,Daytona FinanceTONI,$0.00,
,,BananaBANANA,$0.31,
,,MemeDAOMEMD,$0.00,
,,Freedom. Jobs. Business.FJB,$0.00,
,,K-TuneKTT,$0.00,
,,Meta Game CityMECI,$0.44,
,,Diamond TokenDNT,$0.09,
,,CrogecoinCROGE,$0.00,
,,MurasakiMURA,$1.22,
,,ThorFiTHOR,$0.31,
,,Quantfury TokenQTF,$6.55,
,,VaporNodesVPND,$0.00,
,,StrideSTRD,$1.52,
,,Wrapped AccumulateWACME,$0.01,
,,XAIX,$0.00,
,,BASEBASE,$0.00,
,,PontoonTOON,$0.00,
,,NextEarthNXTT,$0.00,
,,Baby WOJBWJ,$0.00,
,,Tr3zorTR3,$0.00,
,,ThalaTHL,$0.25,
,,Neural Radiance FieldNERF,$0.73,
,,FireBotTokenFBX,$0.63,
,4701,FireBotTokenFBX,$0.6328,0.25%,2.72%,7.55%,"$1.45M$1,451,829","$5,3678,481 FBX","2,294,440 FBX",
,4702,Smart AliensSAS,$0.0001923,0.24%,27.09%,74.50%,"$149,412.55$149,413","$5,36327,891,078 SAS","777,000,000 SAS",
,4703,STREETHSTREETH,$0.001251,0.50%,2.38%,3.69%,--,"$5,3434,269,293 STREETH",--,
,4704,Liquid Staked ETHLSETH,"$2,284.87",0.11%,2.32%,8.48%,--,"$5,3432 LSETH",--,
,4705,MM Finance (Polygon)MMF,$0.001562,0.25%,1.48%,2.77%,--,"$5,3383,416,433 MMF",0 MMF,
,4706,GravitasGRAVITAS,$0.00002217,0.28%,2.54%,87.55%,"$22,165.6$22,166","$5,297238,981,028 GRAVITAS","1,000,000,000 GRAVITAS",
,4707,HatchyverseHATCHY,$0.001941,0.02%,0.29%,15.27%,"$1.94M$1,940,681","$5,2282,694,006 HATCHY","1,000,000,000 HATCHY",
,4708,Osmo BotOSMO,$0.1465,0.28%,1.45%,17.69%,--,"$5,22435,662 OSMO",0 OSMO,
,4709,DRC MobilityDRC,$0.0003812,0.01%,3.55%,3.18%,--,"$5,20613,655,244 DRC",0 DRC,
,4710,OferoOFE,$0.006331,0.72%,15.19%,37.26%,"$2.85M$2,848,728","$5,189819,678 OFE","450,000,000 OFE",
,,peg-eUSDPEUSD,$0.95,
,,TimelessLIT,$0.02,
,,eCreditsECS,$0.01,
,,Surviving SoldiersSSG,$0.03,
,,MizarMZR,$0.00,
,,TCG VerseTCGC,$0.05,
,,Crypto RaidersRAIDER,$0.02,
,,xWIN FinanceXWIN,$0.11,
,,Hamachi FinanceHAMI,$0.00,
,,KoyoKOY,$0.00,
,,Club Santos Laguna Fan TokenSAN,$0.82,
,,Bart SimpsonBART,$0.00,
,,Dot Dot FinanceDDD,$0.00,
,,Piccolo InuPINU,$0.00,
,,EdgeEDGE,$0.11,
,,AevumAEVUM,$0.02,
,,Pepa InuPEPA,$0.00,
,,Deportivo Alavés Fan TokenDAFT,$0.01,
,,MyOwnItemMOI,$0.00,
,,QCHAINQDT,$0.00,
,,ZugacoinSZCB,$0.20,
,,Alpha GardenersAG,$0.00,
,,inheritance ArtIAI,$0.31,
,,Flourishing AIAI,$0.03,
,,NicCageWaluigiElmo42069InuSHIB,$0.00,
,,EthaneC2H6,$0.40,
,,SwypeSWP,$0.00,
,,AnetaBTCcNETA,$0.00,
,,ELF WalletELF,$0.00,
,,Baby XBABYX,$0.00,
,,PepechainPC,$0.00,
,,4REALZA COIN4RZ,$0.00,
,,NasdacoinNSD,$0.00,
,,PlutusFiPLUT,$0.00,
,,HALLOWEENHALLOWEEN,$0.00,
,,HomerSIMPSON 2.0,$0.00,
,,IceCreamICE,$1.16,
,,VIP TokenVIP,$0.00,
,,Beefy Escrowed FantomBEFTM,$0.29,
,,XDOGEXDOGE,$0.00,
,,SocialAISAI,$0.00,
,,Unibets.AI$BETS,$0.00,
,,XRPCHAINRIPPLE CHAIN,$0.01,
,,ShibaSHIBA,$0.00,
,,RibbitRIBBIT,$0.00,
,,MOMO v2MOMO V2,$0.00,
,,Marble BetMARBLE,$0.00,
,,DEFYDEFY,$0.00,
,,Floki SafeMoonFSM,$0.00,
,,IcosaICSA,$0.02,
,,Espresso BotESPR,$0.00,
,,ProjectDojoDOJO,$0.00,
,,HeavenlandHTO,$0.00,
,,The BendBEND,$0.28,
,,EmbrEMBR,$0.01,
,,PEPE 3.0PEPE 3.0,$0.00,
,,XINUXINU,$0.00,
,,Kanagawa NamiOKINAMI,$0.00,
,,TRUSTxGAMINGTXG,$1.14,
,,BitDAOBIT,$0.58,
,,GagarinGGR,$0.02,
,,Sivasspor TokenSIV,$0.46,
,,GoodDollarG$,$0.00,
,,LEXER MarketsLEX,$0.00,
,,Emp MoneyEMP,$0.06,
,,Alpha ShardsALPHA,$0.00,
,,LimoCoin SwapLMCSWAP,$0.00,
,,DOGE-1SATELLITEDOGE-1SAT,$0.00,
,,Magic Internet CashMIC,$0.00,
,,NokuNOKU,$0.05,
,,ElonPepeELONPEPE,$0.00,
,,EZZY GAME GEZYGEZY,$0.00,
,,Zoomer CoinZOOMER,$0.00,
,,HydraDXHDX,$0.01,
,,What Do You MemeWDYM,$0.03,
,,BankerCoinAdaBANK,$0.00,
,,GEMSTONGEMSTON,$0.05,
,,DigitexDGTX,$0.00,
,,BabyBNBTigerBABYBNBTIGER,$0.00,
,,PREME TokenPREME,$0.00,
,,Tag ProtocolTAG,$0.00,
,,CopeCOPE,$0.00,
,,LiveGreen CoinLGC,$0.00,
,,Serum SERSER,$0.00,
,,Bologna FC Fan TokenBFC,$0.56,
,,2omb Finance2OMB,$0.03,
,,Regen NetworkREGEN,$0.06,
,,Idle Ninja OnlineNINKY,$0.00,
,,Tortuga Finance AptostAPT,$7.81,
,,Libera FinancialLIBERA,$0.97,
,4801,Libera FinancialLIBERA,$0.9705,0.02%,1.13%,1.71%,"$513,204.74$513,205","$4,1124,237 LIBERA","528,817 LIBERA",
,4802,PopcornPOP,$0.05081,0.16%,28.95%,103.47%,"$2.73M$2,731,324","$4,10880,844 POP","53,752,961 POP",
,4803,TeaDAOTEA,$0.3927,0.49%,9.70%,2.45%,"$93,454.04$93,454","$4,10110,445 TEA","238,000 TEA",
,4804,CindicatorCND,$0.0007073,3.06%,7.24%,1.43%,--,"$4,0925,785,318 CND",--,
,4805,VINCIVINCI,$0.000004067,0.01%,10.89%,22.36%,--,"$4,0871,004,914,991 VINCI",0 VINCI,
,4806,LoveLOVE,$0.0003828,1.89%,7.31%,8.67%,--,"$4,06610,619,740 LOVE",0 LOVE,
,4807,2omb Finance2OMB,$0.03369,0.42%,9.82%,27.23%,--,"$4,061120,515 2OMB",0 2OMB,
,4808,AsymetrixASX,$1.92,0.13%,1.35%,3.89%,"$9.78M$9,775,606","$4,0562,117 ASX","5,101,992 ASX",
,4809,TipsyCoin$TIPSY,$0.00003562,0.26%,0.95%,6.35%,--,"$4,043113,485,517 $TIPSY",0 $TIPSY,
,4810,KiboShibKIBSHI,$0.0...04704,0.13%,10.26%,16.10%,--,"$4,0358,577,071,361 KIBSHI",0 KIBSHI,
,,G999G999,$0.00,
,,CuckadoodledooCUCK,$0.01,
,,ScaletonSCALE,$0.62,
,,GrapeGRP,$23.06,
,,LocalTradeLTT,$0.01,
,,PhilcoinPHL,$0.00,
,,zkSync LabsZKLAB,$0.00,
,,JurJUR,$0.01,
,,WinterWINTER,$0.00,
,,NxtNXT,$0.00,
,,AIENGLISHAIEN,$0.00,
,,ZeniZENI,$0.00,
,,Football At AlphaVerseFAV,$0.01,
,,SpritzMoon Crypto Tokenspritzmoon,$0.00,
,,GuardianGUARD,$0.19,
,,TempusTEMP,$0.01,
,,Memecoin 2.0MEME 2.0,$0.00,
,,Atlas FC Fan TokenATLAS,$0.83,
,,ScreamSCREAM,$0.35,
,,AutumnAUTUMN,$0.00,
,,P PizzaPPIZZA,$0.00,
,,Chains of WarMIRA,$0.01,
,,FelixCoinFELIX,$0.00,
,,ClassZZCZZ,$0.00,
,,AviatorAVI,$0.00,
,,TRUMPMAGA,$0.00,
,,PepVersePEPVERS,$0.00,
,,VRMARSVRM,$0.00,
,,Cylum FinanceCYM,$0.00,
,,Supreme FinanceHYPES,$0.00,
,,OciCatOCICAT,$0.00,
,,BiokriptBKPT,$0.00,
,,Dragon Crypto AurumDCAU,$5.28,
,,PARMA Fan TokenPARMA,$0.04,
,,God Of WealthGOW39,$0.00,
,,GrokGROK,$0.00,
,,SatozhiSATOZ,$0.02,
,,Angry Bulls ClubABC,$0.01,
,,basis.marketsBASIS,$0.00,
,,TanoxLTX,$0.00,
,,Quick IntelQUICKI,$0.01,
,,NuCypherNU,$0.08,
,,GrokXAI,$0.00,
,,Bezoge EarthBEZOGE,$0.00,
,,tSILVERTXAG,$0.62,
,,CoinClaimCLM,$0.00,
,,CajutelCAJ,$0.81,
,,DeFi Land GoldGOLDY,$0.00,
,,BitbullBITBULL,$0.00,
,,LendaLENDA,$0.00,
,,SuperMarketSUPER,$0.00,
,,QubitQBT,$0.00,
,,Vehicle Mining SystemVMS,$0.00,
,,VKENAFVKNF,$0.01,
,,tBTCTBTC,$40446.93,
,,SpaceAISPAI,$0.00,
,,EthereumMaxEMAX,$0.00,
,,MESSIERM87,$0.00,
,,ADAXADAX,$0.00,
,,NYAN Meme CoinNYAN,$0.00,
,,SpringSPRING,$0.00,
,,Lisa SimpsonLISA,$0.00,
,,Charli3C3,$0.18,
,,SHEESHSHS,$0.00,
,,YouCoin Metaverse (new)UCON,$13.32,
,,Cool Cats MILKMILK,$0.00,
,,SKY FRONTIERGSKY,$0.00,
,,Bull MarketBULL,$0.00,
,,Glo DollarUSDGLO,$1.00,
,,Green Universe CoinGUC,$0.00,
,,1NFT1NFT,$0.00,
,,DuckereumDUCKER,$0.00,
,,SapphireSAPP,$0.01,
,,Aree ShardsAES,$0.00,
,,CopeCOPE,$0.00,
,,CHILICHILI,$0.00,
,,UltronGlowUTG,$0.13,
,,CATOCATO,$0.00,
,,LinkCoin TokenLKN,$0.00,
,,DreamDREAM,$0.08,
,,e-Money EUREEUR,$1.07,
,,GBURNGBURN,$0.00,
,,Afyonspor Fan TokenAFYON,$0.00,
,,PakcoinPAK,$0.00,
,,Pay It NowPIN,$0.00,
,,PuffPUFF,$0.00,
,,ParagenRGEN,$0.01,
,,MetaVerse-MM,$0.01,
,,Flag NetworkFLAG,$0.00,
,,BetaCarbonBCAU,$0.02,
,4901,Star WarsSTARWARS,$0.0...08061,0.34%,0.73%,37.71%,"$33,909.92$33,910","$3,31841,157,996,458,073,136 STARWARS","420,690,000,000,000,000 STARWARS",
,4902,STACKSSTACKS,$0.0...04739,0.30%,8.82%,35.33%,"$415,748.31$415,748","$3,3126,989,023,838 STACKS","877,246,942,256 STACKS",
,4903,Stader sFTMXSFTMX,$0.3587,0.18%,1.17%,6.38%,"$5.17M$5,166,122","$3,3119,231 SFTMX","14,402,434 SFTMX",
,4904,HARAMHARAM,$0.0...01732,0.34%,11.66%,16.56%,"$136,163.93$136,164","$3,31019,109,079,151,051 HARAM","786,000,000,000,072 HARAM",
,4905,StellaSwapSTELLA,$0.0317,0.29%,2.16%,6.73%,"$4,912.99$4,913","$3,306104,296 STELLA","155,000 STELLA",
,4906,Curio GovernanceCGT,$0.04699,0.03%,0.81%,27.73%,"$1.32M$1,320,837","$3,30170,248 CGT","28,109,223 CGT",
,4907,HolonusHLN,$0.000155,4.77%,33.88%,8.90%,"$51,150.41$51,150","$3,29621,261,578 HLN","329,999,998 HLN",
,4908,MAGATRUMP,$0.0...06334,0.34%,13.22%,29.70%,"$193,690.01$193,690","$3,28251,810,014,362 TRUMP","3,057,920,576,042 TRUMP",
,4909,StrongerSTRNGR,$1.74,0.34%,2.35%,3.78%,--,"$3,2721,877 STRNGR",0 STRNGR,
,4910,HomeetyHOM,$0.04894,0.36%,1.28%,8.11%,"$244.72M$244,719,145","$3,26266,644 HOM","4,999,947,024 HOM",
,,TangibleTNGBL,$2.28,
,,XIDO FINANCEXIDO,$1.38,
,,NFTBooksNFTBS,$0.00,
,,NurcoinNUR,$259.84,
,,Liquid KSMLKSM,$3.83,
,,Nvidia Tokenized Stock DefichainDNVDA,$289.86,
,,XTRM COINXTRM,$0.00,
,,PlayNityPLY,$0.00,
,,Thoreum V3THOREUM,$474.43,
,,Celo Brazilian RealCREAL,$0.20,
,,Rodeo FinanceRDO,$0.08,
,,Raven ProtocolRAVEN,$0.00,
,,DSquared Governance TokenDSQ,$38.55,
,,SummerSUMMER,$0.01,
