SCRAPE_TIME,REQUEST_TIME,LISTING_NAME,LISTING_LINK,LISTING_USE,LISTING_ADDRESS,LISTING_DESCRIPTION,HAS_VIDEOS,HAS_VIRTUAL_TOUR,HAS_EMAIL,PRICE,PHONE_NUMBER,HAS_IMAGE,SPECIAL_TEXT
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,MAA Stratford,https://www.apartments.com/maa-stratford-atlanta-ga/sey24x5/,Studio,"3400 Stratford Rd NE, Atlanta, GA 30326","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Walk-In Closets, High-Speed Internet, Gated, EV Charging",False,True,True,"$1,510 - 4,025",(470) 264-8233,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Sloan Square,https://www.apartments.com/sloan-square-atlanta-ga/yvh7v3r/,,"1555 La Vista Rd, Atlanta, GA 30329","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,137 - 3,204",(470) 264-5943,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The 500,https://www.apartments.com/the-500-atlanta-ga/24wdf79/,,"500 Northside Cir, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Clubhouse",True,True,True,"$1,049 - 1,650",(470) 300-1063,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Metro Apartments,https://www.apartments.com/the-metro-apartments-atlanta-ga/zs4zf8w/,,"1500 Parkwood Cir SE, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,395 - 2,000",(706) 709-0171,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Halsten at Vinings Mountain,https://www.apartments.com/the-halsten-at-vinings-mountain-atlanta-ga/ncmetxp/,Studio,"3000 Cumberland Club Dr, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Refrigerator, Kitchen, Walk-In Closets, Clubhouse, Balcony, Range, High-Speed Internet",True,True,True,"$1,000 - 2,200",(470) 944-3125,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Ayla,https://www.apartments.com/ayla-atlanta-ga/kg0bepc/,Studio,"44 Krog St, Atlanta, GA 30307","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,739 - 3,273",(470) 944-5087,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,One12 Courtland,https://www.apartments.com/one12-courtland-atlanta-ga/sd9x1j7/,Studio,"112 Courtland St NE, Atlanta, GA 30303","Dog & Cat Friendly, Fitness Center, Pool",True,True,True,"$785 - 1,399",(470) 944-5763,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Elite at 285,https://www.apartments.com/elite-at-285-atlanta-ga/htkdz23/,,"5890 Riverdale Rd, Atlanta, GA 30349","Dog & Cat Friendly, Pool, Refrigerator, Oven, Playground, Washer & Dryer Hookups, Tennis",True,True,True,"$1,019 - 1,399",(470) 480-1181,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Atlantic Brookhaven,https://www.apartments.com/the-atlantic-brookhaven-atlanta-ga/s63t434/,,"100 Windmont Dr, Atlanta, GA 30329","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,192 - 2,300",(470) 401-0006,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,AMLI Piedmont Heights,https://www.apartments.com/amli-piedmont-heights-atlanta-ga/84dpxn1/,,"2323 Piedmont Rd NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,705 - 3,332",(470) 944-3236,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,1660 Peachtree Midtown,https://www.apartments.com/1660-peachtree-midtown-atlanta-ga/n63p95m/,,"1660 Peachtree St NW, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Controlled Access, Granite Countertops, Gated",True,True,True,"$1,499 - 2,499",(470) 944-9920,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,1401 West Paces,https://www.apartments.com/1401-west-paces-atlanta-ga/qbprhfz/,,"1401 W Paces Ferry Rd NW, Atlanta, GA 30327","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,245 - 4,151",(470) 944-8029,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Flats at Perimeter Place,https://www.apartments.com/flats-at-perimeter-place-atlanta-ga/tml6w38/,Studio,"60 Perimeter Center Pl NE, Atlanta, GA 30346","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Stainless Steel Appliances, Granite Countertops, Rooftop Deck",True,True,True,"$1,599 - 2,899",(678) 336-1655,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Avana Uptown,https://www.apartments.com/avana-uptown-atlanta-ga/cp6h21d/,,"2910 Clairmont Rd NE, Atlanta, GA 30329","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,429 - 2,720",(470) 944-6189,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Bell Collier Village,https://www.apartments.com/bell-collier-village-atlanta-ga/9ls9cx6/,Studio,"1950 Howell Mill Rd NW, Atlanta, GA 30318","Dog & Cat Friendly, In Unit Washer & Dryer, Walk-In Closets, Stainless Steel Appliances, Granite Countertops, Elevator, Rooftop Deck, Smoke Free",True,True,True,"$1,185 - 3,361",(470) 944-3383,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Atlantic Buckhead,https://www.apartments.com/the-atlantic-buckhead-atlanta-ga/hxgt5x2/,Studio,"3558 Piedmont Rd NE, Atlanta, GA 30305","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,414 - 6,039",(844) 617-1313,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Optimist Lofts,https://www.apartments.com/optimist-lofts-atlanta-ga/g9gmxlw/,,"2115 Piedmont Rd, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,415 - 2,275",(470) 944-3363,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Core at Lindbergh,https://www.apartments.com/core-at-lindbergh-atlanta-ga/ml8rzjj/,Studio,"741 Morosgo Dr NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Clubhouse, Stainless Steel Appliances, Courtyard",True,True,True,"$1,252 - 3,579",(470) 944-3676,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Reserve at the Ballpark,https://www.apartments.com/the-reserve-at-the-ballpark-atlanta-ga/1zsths6/,Studio,"2875 Crescent Pky, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, High-Speed Internet, Controlled Access",True,True,True,"$1,711 - 6,658",(706) 709-0300,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Brookleigh Flats Apartments,https://www.apartments.com/brookleigh-flats-apartments-atlanta-ga/2rysmcc/,,"3450 Blair Cir, Atlanta, GA 30319","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Clubhouse, Disposal",True,True,True,"$1,570 - 2,714",(706) 709-0730,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Bell Buckhead West,https://www.apartments.com/bell-buckhead-west-atlanta-ga/4f9zs7j/,Studio,"3201 Downwood Cir, Atlanta, GA 30327","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",False,True,True,"$1,385 - 3,434",(470) 944-3193,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Morningside Atlanta by Windsor,https://www.apartments.com/morningside-atlanta-by-windsor-atlanta-ga/prvqzcv/,Studio,"1845 Piedmont Ave NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",False,True,True,"$1,320 - 3,735",(470) 944-5601,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Atler at Brookhaven,https://www.apartments.com/atler-at-brookhaven-atlanta-ga/z9r25vw/,,"3833 Peachtree Rd NE, Atlanta, GA 30319","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,325 - 2,445",(470) 944-3682,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,17th Street Lofts,https://www.apartments.com/17th-street-lofts-atlanta-ga/0rn0mz0/,,"230 18th St NW, Atlanta, GA 30363","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",False,False,True,"$2,390 - 4,647",(470) 944-9699,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Wesley St. James,https://www.apartments.com/wesley-st-james-atlanta-ga/xrd6csp/,,"7785 Roswell Rd, Atlanta, GA 30350","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Clubhouse",True,True,True,"$1,337 - 2,492",(470) 635-3098,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Aqua at Sandy Springs,https://www.apartments.com/aqua-at-sandy-springs-atlanta-ga/yervp1v/,,"100 Greyfield Ln, Atlanta, GA 30350","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Balcony",True,True,True,"$1,300 - 2,160",(470) 944-1853,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,1824 Defoor Apartments,https://www.apartments.com/1824-defoor-apartments-atlanta-ga/0g6gh01/,Studio,"1824 Defoor Ave NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Range, Microwave",True,True,True,"$1,698 - 6,561",(470) 944-3075,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Morgan Place Apartments,https://www.apartments.com/morgan-place-apartments-atlanta-ga/50eqv4p/,,"1680 Chantilly Dr, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",False,True,True,"$1,175 - 3,698",(470) 944-6125,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Ardmore & 28th,https://www.apartments.com/ardmore-28th-atlanta-ga/9kg7m77/,,"306 Ardmore Cir NW, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,625 - 3,900",(470) 944-7575,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Eleven 85,https://www.apartments.com/eleven-85-atlanta-ga/btm2vh8/,Studio,"1185 Collier Rd NW, Atlanta, GA 30318","Dog & Cat Friendly, Pool, Microwave, Stainless Steel Appliances, Granite Countertops",True,True,True,"$1,278 - 4,152",(470) 944-3176,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Park at Riverview,https://www.apartments.com/the-park-at-riverview-atlanta-ga/jgm42d6/,,"7350 Campbellton Rd SW, Atlanta, GA 30331","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Balcony",True,True,True,"$1,177 - 3,069",(877) 565-9212,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Kendrick,https://www.apartments.com/the-kendrick-atlanta-ga/4kj78dj/,,"925 Canterbury Rd NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Clubhouse, Ceiling Fans, Package Service, Controlled Access, Fireplace",True,True,True,"$1,486 - 3,467",(470) 944-6020,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Vue at Embry Hills,https://www.apartments.com/vue-at-embry-hills-atlanta-ga/51ylx3m/,,"1000 Montage Way, Atlanta, GA 30341","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,445 - 1,845",(470) 300-1711,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Biltmore at Midtown,https://www.apartments.com/biltmore-at-midtown-atlanta-ga/m6b2glh/,Studio,"855 W Peachtree St, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, In Unit Washer & Dryer, Walk-In Closets, Range, Disposal, Microwave, CableReady, Heat",True,True,True,"$1,220 - 3,357",(470) 944-7689,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Briarhill Apartment Homes,https://www.apartments.com/briarhill-apartment-homes-atlanta-ga/tm7re48/,,"1470 Sheridan Rd NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Dishwasher, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Disposal, CableReady",False,True,True,"$1,294 - 1,714",(470) 944-5477,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Tower on Piedmont,https://www.apartments.com/the-tower-on-piedmont-atlanta-ga/5x21kvn/,Studio,"3242 Peachtree Rd NW, Atlanta, GA 30305","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,880 - 4,144",(470) 944-1893,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Ashley Collegetown,https://www.apartments.com/ashley-collegetown-atlanta-ga/0mwzmn0/,,"387 Joseph E Lowery Blvd SW, Atlanta, GA 30310","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Maintenance on site",True,True,True,"$1,227 - 2,793",(470) 870-7787,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Ashley Auburn Pointe,https://www.apartments.com/ashley-auburn-pointe-atlanta-ga/40dvhpl/,,"357 Auburn Pointe Dr, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, Playground",True,True,True,"$1,217 - 2,830",(470) 491-1140,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Ashley Cascade Apartments,https://www.apartments.com/ashley-cascade-apartments-atlanta-ga/68ds0qv/,,"1371 SW Kimberly Rd, Atlanta, GA 30331","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, In Unit Washer & Dryer, Clubhouse, Maintenance on site, Disposal",True,True,True,"$1,158 - 1,951",(470) 944-7674,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Capitol Gateway,https://www.apartments.com/capitol-gateway-atlanta-ga/m6pcpbj/,,"89 Woodward Ave SE, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,002 - 2,734",(470) 944-8260,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Centennial Place,https://www.apartments.com/centennial-place-atlanta-ga/7272b1w/,,"526 NW Centennial Olympic Park Dr, Atlanta, GA 30313","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, In Unit Washer & Dryer, Clubhouse, Maintenance on site, Disposal",True,True,True,"$1,396 - 2,349",(470) 944-6215,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Villages at Carver,https://www.apartments.com/villages-at-carver-atlanta-ga/rmz7mz0/,,"174 SW Moury Ave, Atlanta, GA 30315","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Disposal",True,True,True,"$1,082 - 2,329",(470) 944-8214,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Cortland North Druid Hills,https://www.apartments.com/cortland-north-druid-hills-atlanta-ga/15be985/,,"7 Executive Park Dr NE, Atlanta, GA 30329","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Range, Maintenance on site",True,True,True,"$1,467 - 2,026",(470) 944-6098,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,1000 Spalding,https://www.apartments.com/1000-spalding-atlanta-ga/8qx3wc0/,,"1000 Spalding Dr, Atlanta, GA 30350","Dog & Cat Friendly, Pool, Dishwasher, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Balcony, Range",True,True,True,"$1,364 - 2,455",(470) 944-1496,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Audubon Briarcliff,https://www.apartments.com/audubon-briarcliff-atlanta-ga/petpccv/,,"3108 Briarcliff Rd NE, Atlanta, GA 30329","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Clubhouse",True,True,True,"$1,136 - 4,270",(470) 944-6146,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Westlight,https://www.apartments.com/the-westlight-atlanta-ga/2yqm3bb/,,"2453 Coronet Way NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,400 - 1,875",(470) 944-9853,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,1105 Town Brookhaven,https://www.apartments.com/1105-town-brookhaven-atlanta-ga/shfchs5/,,"1105 Town Blvd, Atlanta, GA 30319","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,563 - 12,491",(470) 944-7933,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Muse ATL,https://www.apartments.com/muse-atl-atlanta-ga/crb36re/,,"300 Cityline Ave NE, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Clubhouse",True,True,True,"$1,348 - 10,274",(470) 944-6018,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Glenwood at Grant Park,https://www.apartments.com/glenwood-at-grant-park-atlanta-ga/11mx4r5/,Studio,"860 Glenwood Ave SE, Atlanta, GA 30316","Dog & Cat Friendly, Pool, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Range, Controlled Access, Courtyard, Elevator",True,True,True,"$1,565 - 4,091",(470) 558-0299,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Modera Midtown,https://www.apartments.com/modera-midtown-atlanta-ga/4pjtj1h/,,"95 8th St NW, Atlanta, GA 30309","Dog & Cat Friendly, Rooftop Deck",True,True,True,"$1,738 - 11,149",(855) 284-6186,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,MAA Midtown,https://www.apartments.com/maa-midtown-atlanta-ga/jdzry95/,Studio,"33 11th St, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, High-Speed Internet, Controlled Access",True,True,True,"$1,590 - 7,465",(470) 944-9726,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Piedmont House,https://www.apartments.com/piedmont-house-atlanta-ga/vwkb2qd/,,"205 12th St NE, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",False,True,True,"$2,889 - 14,842",(470) 800-9386,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Cliftwood,https://www.apartments.com/the-cliftwood-atlanta-ga/thm5n1c/,Studio,"185 Cliftwood Dr NE, Atlanta, GA 30328","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, In Unit Washer & Dryer, Balcony, High-Speed Internet, Stainless Steel Appliances",False,True,True,"$1,440 - 4,637",(470) 487-8772,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Greens at Cascade Apartment Homes,https://www.apartments.com/the-greens-at-cascade-apartment-homes-atlanta-ga/wkshqbh/,,"4355 Cascade Rd, Atlanta, GA 30331","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Clubhouse",True,True,True,"$1,120 - 1,550",(470) 944-3043,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Huntley,https://www.apartments.com/the-huntley-atlanta-ga/3nm399g/,,"1000 Park Ave NE, Atlanta, GA 30326","Dog & Cat Friendly, Pool, Kitchen, In Unit Washer & Dryer, Range, Hardwood Floors, Fireplace, Concierge, Den",True,True,True,"$2,194 - 30,528",(470) 944-3347,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Spectrum on Spring,https://www.apartments.com/spectrum-on-spring-atlanta-ga/173ymm4/,Studio,"1270 Spring St NW, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Stainless Steel Appliances",True,True,True,"$1,338 - 2,724",(470) 944-1919,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Ashley Gables Buckhead,https://www.apartments.com/the-ashley-gables-buckhead-atlanta-ga/hschde3/,Studio,"530 E Paces Ferry Rd NE, Atlanta, GA 30305","Dog & Cat Friendly, Fitness Center, Pool, High-Speed Internet, Stainless Steel Appliances, Grill, Rooftop Deck",True,True,True,"$1,571 - 6,626",(470) 300-1145,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Lumen Grant Park,https://www.apartments.com/lumen-grant-park-atlanta-ga/0vykyp0/,Studio,"465 Memorial Dr SE, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Balcony, Disposal",True,True,True,Call for Rent,(470) 264-6667,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Lilli Midtown,https://www.apartments.com/lilli-midtown-atlanta-ga/xqpcymm/,,"693 Peachtree St, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$2,532 - 9,085",(470) 944-3540,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The District at Windy Hill,https://www.apartments.com/the-district-at-windy-hill-atlanta-ga/6wlm9fv/,,"2245 Interstate N Pkwy, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,521 - 4,328",(762) 722-1270,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,AMLI Buckhead,https://www.apartments.com/amli-buckhead-atlanta-ga/sf0pvd7/,,"3450 Roxboro Rd NE, Atlanta, GA 30326","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,617 - 3,403",(470) 447-1789,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Castleberry Park,https://www.apartments.com/castleberry-park-atlanta-ga/bvl9j8c/,,"99 Centennial Olympic Park Dr NW, Atlanta, GA 30313","Dog & Cat Friendly, Fitness Center, In Unit Washer & Dryer, Stainless Steel Appliances, Granite Countertops, Gated, Rooftop Deck",False,True,True,"$1,360 - 2,552",(470) 491-1358,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Elora at Buckhead,https://www.apartments.com/elora-at-buckhead-atlanta-ga/882n8b0/,Studio,"3372 Peachtree Rd NE, Atlanta, GA 30326","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$2,059 - 8,619",(470) 552-6752,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Sutton,https://www.apartments.com/the-sutton-atlanta-ga/jjm0r87/,,"2965 Peachtree Rd NE, Atlanta, GA 30305",Dog & Cat Friendly,False,True,True,"$4,385 - 10,192",(470) 944-3727,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Revel Ballpark,https://www.apartments.com/revel-ballpark-atlanta-ga/6zrbnet/,Studio,"2855 Crescent Pky, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,514 - 16,527",(706) 709-0620,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,2050 Morningside,https://www.apartments.com/2050-morningside-atlanta-ga/hmvb0y0/,,"2050 Cheshire Bridge Rd NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, In Unit Washer & Dryer, Tub / Shower, Stainless Steel Appliances, Ceiling Fans",False,True,True,"$1,454 - 2,170",(470) 407-6504,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,AMLI Westside,https://www.apartments.com/amli-westside-atlanta-ga/bp1p51b/,Studio,"1084 Howell Mill Rd NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,412 - 3,742",(470) 279-4221,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Lofts at Centennial Yards South,https://www.apartments.com/lofts-at-centennial-yards-south-atlanta-ga/nt1x8zq/,Studio,"125 Ted Turner Dr SW, Atlanta, GA 30303","Dog & Cat Friendly, Fitness Center, In Unit Washer & Dryer, Clubhouse, Stainless Steel Appliances, Granite Countertops, Gated",True,True,True,"$1,339 - 2,834",(470) 944-3888,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Newbergh ATL,https://www.apartments.com/newbergh-atl-atlanta-ga/03k5ne1/,Studio,"761 Morosgo Dr NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Balcony",True,True,True,"$1,298 - 17,758",(470) 944-5144,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Vue At The Quarter,https://www.apartments.com/vue-at-the-quarter-atlanta-ga/t6fxcr9/,,"2048 Bolton Dr, Atlanta, GA 30318","Dog & Cat Friendly, Pool, Stainless Steel Appliances",True,True,True,"$1,240 - 3,238",(470) 944-3825,True,2 Months Free
